seq,sample,rel_ab,Kingdom,Phylum,Class,Order,Family,Genus,Species,date,media,timepoint,notes
47b584926cade4e9109dbb6508aff708,c_Yb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,midas_s_97540,,,301,biofilm
47b584926cade4e9109dbb6508aff708,c_Z,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,midas_s_97540,,,315,
47b584926cade4e9109dbb6508aff708,c_Zb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,midas_s_97540,,,315,biofilm
47b584926cade4e9109dbb6508aff708,c_AA,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,midas_s_97540,,,330,
47b584926cade4e9109dbb6508aff708,c_AAb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,midas_s_97540,,,330,biofilm
47b584926cade4e9109dbb6508aff708,c_AB,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,midas_s_97540,,,344,
47b584926cade4e9109dbb6508aff708,c_ABb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,midas_s_97540,,,344,biofilm
47b584926cade4e9109dbb6508aff708,c_AC,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,midas_s_97540,,,349,almost certainly biofilm knocked loose while removing membranes
47b584926cade4e9109dbb6508aff708,c_ACb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,midas_s_97540,,,349,biofilm remaining after some had been knocked loose
47b584926cade4e9109dbb6508aff708,c_ACs,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,midas_s_97540,,,349,liquid/gas separator biofilm from sidewalls
d40d0be562dc1d4fd577f912ee147726,c_A,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,-16,"innoculum, from Stickney"
d40d0be562dc1d4fd577f912ee147726,c_B,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,0,restart innoculum (accidentally burst new membranes and had to start over)
d40d0be562dc1d4fd577f912ee147726,c_D,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,21,
d40d0be562dc1d4fd577f912ee147726,c_E,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,35,some biomass from orignal innoculum added to the reactor day 31
d40d0be562dc1d4fd577f912ee147726,c_F,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,49,
d40d0be562dc1d4fd577f912ee147726,c_G,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,63,
d40d0be562dc1d4fd577f912ee147726,c_H,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,67,
d40d0be562dc1d4fd577f912ee147726,c_I,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,79,
d40d0be562dc1d4fd577f912ee147726,c_J,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,91,
d40d0be562dc1d4fd577f912ee147726,c_K,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,105,
d40d0be562dc1d4fd577f912ee147726,c_Kb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,105,biofilm
d40d0be562dc1d4fd577f912ee147726,c_L,0.007845188,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,119,
d40d0be562dc1d4fd577f912ee147726,c_M,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,135,
d40d0be562dc1d4fd577f912ee147726,c_Nb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,149,"biofilm, no suspended available"
d40d0be562dc1d4fd577f912ee147726,c_O,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,161,
d40d0be562dc1d4fd577f912ee147726,c_Ob,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,161,biofilm
d40d0be562dc1d4fd577f912ee147726,c_P,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,175,
d40d0be562dc1d4fd577f912ee147726,c_Pb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,175,biofilm
d40d0be562dc1d4fd577f912ee147726,c_Q,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,189,
d40d0be562dc1d4fd577f912ee147726,c_Qb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,189,biofilm
d40d0be562dc1d4fd577f912ee147726,c_S,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,203,
d40d0be562dc1d4fd577f912ee147726,c_Sb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,203,biofilm
d40d0be562dc1d4fd577f912ee147726,c_T,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,217,
d40d0be562dc1d4fd577f912ee147726,c_Tb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,217,biofilm
d40d0be562dc1d4fd577f912ee147726,c_U,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,231,
d40d0be562dc1d4fd577f912ee147726,c_V,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,260,
d40d0be562dc1d4fd577f912ee147726,c_W,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,273,
d40d0be562dc1d4fd577f912ee147726,c_Wb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,273,biofilm
d40d0be562dc1d4fd577f912ee147726,c_X,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,287,
d40d0be562dc1d4fd577f912ee147726,c_Xb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,287,biofilm
d40d0be562dc1d4fd577f912ee147726,c_Y,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,301,
d40d0be562dc1d4fd577f912ee147726,c_Yb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,301,biofilm
d40d0be562dc1d4fd577f912ee147726,c_Z,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,315,
d40d0be562dc1d4fd577f912ee147726,c_Zb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,315,biofilm
d40d0be562dc1d4fd577f912ee147726,c_AA,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,330,
d40d0be562dc1d4fd577f912ee147726,c_AAb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,330,biofilm
d40d0be562dc1d4fd577f912ee147726,c_AB,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,344,
d40d0be562dc1d4fd577f912ee147726,c_ABb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,344,biofilm
d40d0be562dc1d4fd577f912ee147726,c_AC,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,349,almost certainly biofilm knocked loose while removing membranes
d40d0be562dc1d4fd577f912ee147726,c_ACb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,349,biofilm remaining after some had been knocked loose
d40d0be562dc1d4fd577f912ee147726,c_ACs,0.056319897,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,349,liquid/gas separator biofilm from sidewalls
b200221ca94ef9b20e303ca4043c0393,c_A,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,-16,"innoculum, from Stickney"
b200221ca94ef9b20e303ca4043c0393,c_B,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,0,restart innoculum (accidentally burst new membranes and had to start over)
b200221ca94ef9b20e303ca4043c0393,c_D,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,21,
b200221ca94ef9b20e303ca4043c0393,c_E,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,35,some biomass from orignal innoculum added to the reactor day 31
b200221ca94ef9b20e303ca4043c0393,c_F,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,49,
b200221ca94ef9b20e303ca4043c0393,c_G,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,63,
b200221ca94ef9b20e303ca4043c0393,c_H,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,67,
b200221ca94ef9b20e303ca4043c0393,c_I,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,79,
b200221ca94ef9b20e303ca4043c0393,c_J,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,91,
b200221ca94ef9b20e303ca4043c0393,c_K,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,105,
b200221ca94ef9b20e303ca4043c0393,c_Kb,0.012963163000000002,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,105,biofilm
b200221ca94ef9b20e303ca4043c0393,c_L,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,119,
b200221ca94ef9b20e303ca4043c0393,c_M,0.012333498,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,135,
b200221ca94ef9b20e303ca4043c0393,c_Nb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,149,"biofilm, no suspended available"
b200221ca94ef9b20e303ca4043c0393,c_O,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,161,
b200221ca94ef9b20e303ca4043c0393,c_Ob,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,161,biofilm
b200221ca94ef9b20e303ca4043c0393,c_P,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,175,
b200221ca94ef9b20e303ca4043c0393,c_Pb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,175,biofilm
b200221ca94ef9b20e303ca4043c0393,c_Q,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,189,
b200221ca94ef9b20e303ca4043c0393,c_Qb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,189,biofilm
b200221ca94ef9b20e303ca4043c0393,c_S,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,203,
b200221ca94ef9b20e303ca4043c0393,c_Sb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,203,biofilm
b200221ca94ef9b20e303ca4043c0393,c_T,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,217,
b200221ca94ef9b20e303ca4043c0393,c_Tb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,217,biofilm
b200221ca94ef9b20e303ca4043c0393,c_U,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,231,
b200221ca94ef9b20e303ca4043c0393,c_V,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,260,
b200221ca94ef9b20e303ca4043c0393,c_W,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,273,
b200221ca94ef9b20e303ca4043c0393,c_Wb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,273,biofilm
b200221ca94ef9b20e303ca4043c0393,c_X,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,287,
b200221ca94ef9b20e303ca4043c0393,c_Xb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,287,biofilm
b200221ca94ef9b20e303ca4043c0393,c_Y,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,301,
b200221ca94ef9b20e303ca4043c0393,c_Yb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,301,biofilm
b200221ca94ef9b20e303ca4043c0393,c_Z,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,315,
b200221ca94ef9b20e303ca4043c0393,c_Zb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,315,biofilm
b200221ca94ef9b20e303ca4043c0393,c_AA,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,330,
b200221ca94ef9b20e303ca4043c0393,c_AAb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,330,biofilm
b200221ca94ef9b20e303ca4043c0393,c_AB,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,344,
b200221ca94ef9b20e303ca4043c0393,c_ABb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,344,biofilm
b200221ca94ef9b20e303ca4043c0393,c_AC,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,349,almost certainly biofilm knocked loose while removing membranes
b200221ca94ef9b20e303ca4043c0393,c_ACb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,349,biofilm remaining after some had been knocked loose
b200221ca94ef9b20e303ca4043c0393,c_ACs,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,Ornatilinea_apprima,,,349,liquid/gas separator biofilm from sidewalls
5c331188779be5bb65a2e80544aa8dea,c_A,0.221017193,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,-16,"innoculum, from Stickney"
5c331188779be5bb65a2e80544aa8dea,c_B,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,0,restart innoculum (accidentally burst new membranes and had to start over)
5c331188779be5bb65a2e80544aa8dea,c_D,0.05923000999999999,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,21,
5c331188779be5bb65a2e80544aa8dea,c_E,0.045826514,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,35,some biomass from orignal innoculum added to the reactor day 31
5c331188779be5bb65a2e80544aa8dea,c_F,0.0791621,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,49,
5c331188779be5bb65a2e80544aa8dea,c_G,0.041799299,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,63,
5c331188779be5bb65a2e80544aa8dea,c_H,0.042678668,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,67,
5c331188779be5bb65a2e80544aa8dea,c_I,0.096451745,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,79,
5c331188779be5bb65a2e80544aa8dea,c_J,0.049261084,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,91,
5c331188779be5bb65a2e80544aa8dea,c_K,0.04093525,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,105,
5c331188779be5bb65a2e80544aa8dea,c_Kb,0.047531598,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,105,biofilm
5c331188779be5bb65a2e80544aa8dea,c_L,0.023535565,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,119,
5c331188779be5bb65a2e80544aa8dea,c_M,0.019733596,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,135,
5c331188779be5bb65a2e80544aa8dea,c_Nb,0.014291159,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,149,"biofilm, no suspended available"
5c331188779be5bb65a2e80544aa8dea,c_O,0.022137117,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,161,
5c331188779be5bb65a2e80544aa8dea,c_Ob,0.016068682,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,161,biofilm
5c331188779be5bb65a2e80544aa8dea,c_P,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,175,
5c331188779be5bb65a2e80544aa8dea,c_Pb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,175,biofilm
5c331188779be5bb65a2e80544aa8dea,c_Q,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,189,
5c331188779be5bb65a2e80544aa8dea,c_Qb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,189,biofilm
5c331188779be5bb65a2e80544aa8dea,c_S,0.025781738999999998,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,203,
5c331188779be5bb65a2e80544aa8dea,c_Sb,0.01166072,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,203,biofilm
5c331188779be5bb65a2e80544aa8dea,c_T,0.015989127,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,217,
5c331188779be5bb65a2e80544aa8dea,c_Tb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,217,biofilm
5c331188779be5bb65a2e80544aa8dea,c_U,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,231,
5c331188779be5bb65a2e80544aa8dea,c_V,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,260,
5c331188779be5bb65a2e80544aa8dea,c_W,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,273,
5c331188779be5bb65a2e80544aa8dea,c_Wb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,273,biofilm
5c331188779be5bb65a2e80544aa8dea,c_X,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,287,
5c331188779be5bb65a2e80544aa8dea,c_Xb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,287,biofilm
5c331188779be5bb65a2e80544aa8dea,c_Y,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,301,
5c331188779be5bb65a2e80544aa8dea,c_Yb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,301,biofilm
5c331188779be5bb65a2e80544aa8dea,c_Z,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,315,
5c331188779be5bb65a2e80544aa8dea,c_Zb,0.012745348,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,315,biofilm
5c331188779be5bb65a2e80544aa8dea,c_AA,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,330,
5c331188779be5bb65a2e80544aa8dea,c_AAb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,330,biofilm
5c331188779be5bb65a2e80544aa8dea,c_AB,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,344,
5c331188779be5bb65a2e80544aa8dea,c_ABb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,344,biofilm
5c331188779be5bb65a2e80544aa8dea,c_AC,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,349,almost certainly biofilm knocked loose while removing membranes
5c331188779be5bb65a2e80544aa8dea,c_ACb,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,349,biofilm remaining after some had been knocked loose
5c331188779be5bb65a2e80544aa8dea,c_ACs,0.072411296,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea,Bellilinea_caldifistulae,,,349,liquid/gas separator biofilm from sidewalls
248893d1609b1dca8e9e689ffca3e31d,c_A,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,midas_s_32097,,,-16,"innoculum, from Stickney"
248893d1609b1dca8e9e689ffca3e31d,c_B,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,midas_s_32097,,,0,restart innoculum (accidentally burst new membranes and had to start over)
248893d1609b1dca8e9e689ffca3e31d,c_D,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,midas_s_32097,,,21,
248893d1609b1dca8e9e689ffca3e31d,c_E,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,midas_s_32097,,,35,some biomass from orignal innoculum added to the reactor day 31
248893d1609b1dca8e9e689ffca3e31d,c_F,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,midas_s_32097,,,49,
248893d1609b1dca8e9e689ffca3e31d,c_G,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,midas_s_32097,,,63,
248893d1609b1dca8e9e689ffca3e31d,c_H,0.0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,midas_s_32097,,,67,
